URN,Description,PlateID,PoleLatitude,PoleLongitude,symbol,pseudoQ,azi,OldAge,YoungAge,border,fill,psuedoQ
7397,South Urals Sediments,301,31,163,circle,3.945,0,488,479,black,byPlateId,0.888888889
7397,South Urals Sediments,301,-31,-17,circle,3.945,0,488,479,black,byPlateId,0.888888889
7398,South Urals Sediments,301,-21,126,circle,1.849,0,488,479,black,byPlateId,0.533333333
7398,South Urals Sediments,301,21,-54,circle,1.849,0,488,479,black,byPlateId,0.533333333
7399,South Urals Sediments,301,15,113,circle,2.635,0,488,479,black,byPlateId,0.666666667
7399,South Urals Sediments,301,-15,-67,circle,2.635,0,488,479,black,byPlateId,0.666666667
7400,South Urals Sediments,301,-7,123,circle,3.29,0,488,479,black,byPlateId,0.777777778
7400,South Urals Sediments,301,7,-57,circle,3.29,0,488,479,black,byPlateId,0.777777778
7401,South Urals Intrusions and Sediments,301,-7,123,circle,3.29,0,488,479,black,byPlateId,0.777777778
7401,South Urals Intrusions and Sediments,301,7,-57,circle,3.29,0,488,479,black,byPlateId,0.777777778
7402,South Urals Intrusions and Sediments,301,-2,83,circle,3.814,0,488,479,black,byPlateId,0.866666667
7402,South Urals Intrusions and Sediments,301,2,-97,circle,3.814,0,488,479,black,byPlateId,0.866666667
7403,South Urals Intrusions and Sediments,301,-19,86,circle,3.29,0,488,479,black,byPlateId,0.777777778
7403,South Urals Intrusions and Sediments,301,19,-94,circle,3.29,0,488,479,black,byPlateId,0.777777778
7404,South Urals Intrusions and Sediments,301,4,76,circle,3.29,0,488,479,black,byPlateId,0.777777778
7404,South Urals Intrusions and Sediments,301,-4,-104,circle,3.29,0,488,479,black,byPlateId,0.777777778
7405,South Urals Intrusions and Sediments,301,-36,55,circle,1.98,0,488,479,black,byPlateId,0.555555556
7405,South Urals Intrusions and Sediments,301,36,-125,circle,1.98,0,488,479,black,byPlateId,0.555555556
7406,South Urals Intrusions and Sediments,301,-15,85,circle,1.456,0,488,479,black,byPlateId,0.466666667
7406,South Urals Intrusions and Sediments,301,15,-95,circle,1.456,0,488,479,black,byPlateId,0.466666667
7407,Uphimsk Sediments,301,-3,164,circle,2.242,0,488,479,black,byPlateId,0.6
7407,Uphimsk Sediments,301,3,-16,circle,2.242,0,488,479,black,byPlateId,0.6
7408,Manitanyrd Group Combined,301,-1,187,circle,3.552,0,488,479,black,byPlateId,0.822222222
7408,Manitanyrd Group Combined,301,1,7,circle,3.552,0,488,479,black,byPlateId,0.822222222
7409,Manitanyrd Group Combined,301,-6,183,circle,2.766,0,488,479,black,byPlateId,0.688888889
7409,Manitanyrd Group Combined,301,6,3,circle,2.766,0,488,479,black,byPlateId,0.688888889
7410,Manitanyrd Group Combined,301,0,200,circle,1.98,0,488,479,black,byPlateId,0.555555556
7410,Manitanyrd Group Combined,301,0,20,circle,1.98,0,488,479,black,byPlateId,0.555555556
7411,Manitanyrd Group Combined,301,-18,167,circle,3.29,0,488,479,black,byPlateId,0.777777778
7411,Manitanyrd Group Combined,301,18,-13,circle,3.29,0,488,479,black,byPlateId,0.777777778
7412,Manitanyrd Group Combined,301,-10,175,circle,3.683,0,488,479,black,byPlateId,0.844444444
7412,Manitanyrd Group Combined,301,10,-5,circle,3.683,0,488,479,black,byPlateId,0.844444444
7413,Manitanyrd Group Combined,301,-7,182,circle,3.29,0,488,479,black,byPlateId,0.777777778
7413,Manitanyrd Group Combined,301,7,2,circle,3.29,0,488,479,black,byPlateId,0.777777778
7414,Manitanyrd Group Combined,301,1,178,circle,3.814,0,488,479,black,byPlateId,0.866666667
7414,Manitanyrd Group Combined,301,-1,-2,circle,3.814,0,488,479,black,byPlateId,0.866666667
7415,Manitanyrd Group Combined,301,-10,175,circle,3.683,0,488,479,black,byPlateId,0.844444444
7415,Manitanyrd Group Combined,301,10,-5,circle,3.683,0,488,479,black,byPlateId,0.844444444
7416,Manitanyrd Group Combined,301,2,187,circle,3.683,0,488,479,black,byPlateId,0.844444444
7416,Manitanyrd Group Combined,301,-2,7,circle,3.683,0,488,479,black,byPlateId,0.844444444
7417,Manitanyrd Group Combined,301,-0.4,162,circle,4.207,0,488,479,black,byPlateId,0.933333333
7417,Manitanyrd Group Combined,301,0.4,-18,circle,4.207,0,488,479,black,byPlateId,0.933333333
7418,Manitanyrd Group Combined,301,-2,175,circle,2.897,0,488,479,black,byPlateId,0.711111111
7418,Manitanyrd Group Combined,301,2,-5,circle,2.897,0,488,479,black,byPlateId,0.711111111
7419,South Urals Sediments,301,-15.8,76.4,circle,1.325,0,488,479,black,byPlateId,0.444444444
7419,South Urals Sediments,301,15.8,-103.6,circle,1.325,0,488,479,black,byPlateId,0.444444444
7420,North Mugojary Volcanics and Sediments,301,-34,88.9,circle,1.98,0,488,479,black,byPlateId,0.555555556
7420,North Mugojary Volcanics and Sediments,301,34,-91.1,circle,1.98,0,488,479,black,byPlateId,0.555555556
7421,Bulatsk Group,301,12.3,192.9,circle,3.421,0,488,479,black,byPlateId,0.8
7421,Bulatsk Group,301,-12.3,12.9,circle,3.421,0,488,479,black,byPlateId,0.8
7422,Oldondinskaya Suite,401,-25.9,143.5,circle,2.8839,0,488,479,black,byPlateId,0.708888889
7422,Oldondinskaya Suite,401,25.9,-36.5,circle,2.8839,0,488,479,black,byPlateId,0.708888889
7423,Moyero River Sediments,401,-40.3,137.5,circle,3.5913,0,488,479,black,byPlateId,0.828888889
7423,Moyero River Sediments,401,40.3,-42.5,circle,3.5913,0,488,479,black,byPlateId,0.828888889
7424,Kulumbe River Sediments,401,-35.2,127.2,circle,3.9581,0,488,479,black,byPlateId,0.891111111
7424,Kulumbe River Sediments,401,35.2,-52.8,circle,3.9581,0,488,479,black,byPlateId,0.891111111
7425,Uigur and Nizhneiltyk Formations,401,-35.2,127.2,circle,3.9581,0,488,479,black,byPlateId,0.891111111
7425,Uigur and Nizhneiltyk Formations,401,35.2,-52.8,circle,3.9581,0,488,479,black,byPlateId,0.891111111
7426,Winter Coast Sediments,301,-40,259,circle,4.4166,0,488,479,black,byPlateId,0.968888889
7426,Winter Coast Sediments,301,40,79,circle,4.4166,0,488,479,black,byPlateId,0.968888889
7427,Klabava Formation Tuffite,305,78.9,210.2,circle,4.1415,0,488,479,black,byPlateId,0.922222222
7427,Klabava Formation Tuffite,305,-78.9,30.2,circle,4.1415,0,488,479,black,byPlateId,0.922222222
7428,Oneota dolomite,101,10.4,166.4,circle,3.0411,0,488,480,black,byPlateId,0.735555556
7428,Oneota dolomite,101,-10.4,-13.6,circle,3.0411,0,488,480,black,byPlateId,0.735555556
7429,Lamprophyre Dykes,802,9.3,206.7,circle,3.1721,0,491,477,black,byPlateId,0.757777778
7429,Lamprophyre Dykes,802,-9.3,26.7,circle,3.1721,0,491,477,black,byPlateId,0.757777778
7430,Lake Vanda Feldspar Porphyry Dykes,802,3.9,207.2,circle,3.4865,0,491,477,black,byPlateId,0.811111111
7430,Lake Vanda Feldspar Porphyry Dykes,802,-3.9,27.2,circle,3.4865,0,491,477,black,byPlateId,0.811111111
7431,Kempirsai Volcanics and Sediments,301,-39,20,circle,3.552,0,488,484,black,byPlateId,0.822222222
7431,Kempirsai Volcanics and Sediments,301,39,-160,circle,3.552,0,488,484,black,byPlateId,0.822222222
7432,Vicunas Volcanoclastics,2021,-45.1,283.4,circle,3.8271,0,488,484,black,byPlateId,0.868888889
7432,Vicunas Volcanoclastics,2021,45.1,103.4,circle,3.8271,0,488,484,black,byPlateId,0.868888889
7433,Redbeds; Paimpol-Brehec,305,50.4,234.4,circle,2.0193,0,501,472,black,byPlateId,0.562222222
7433,Redbeds; Paimpol-Brehec,305,-50.4,54.4,circle,2.0193,0,501,472,black,byPlateId,0.562222222
7434,Bucaco Redbeds,304,-23.5,181.6,circle,3.814,0,501,472,black,byPlateId,0.866666667
7434,Bucaco Redbeds,304,23.5,1.6,circle,3.814,0,501,472,black,byPlateId,0.866666667
7435,Cambrian sediments; Flinders Ranges,8013,26,75.3,circle,2.9887,0,501,472,black,byPlateId,0.726666667
7435,Cambrian sediments; Flinders Ranges,8013,-26,-104.7,circle,2.9887,0,501,472,black,byPlateId,0.726666667
7436,Lower Cambrian sediments; Kangaroo Island,8013,17.4,75.8,circle,3.6175,0,501,472,black,byPlateId,0.833333333
7436,Lower Cambrian sediments; Kangaroo Island,8013,-17.4,-104.2,circle,3.6175,0,501,472,black,byPlateId,0.833333333
7437,Quartzites and Rhyolites,305,7,270,circle,2.504,0,501,472,black,byPlateId,0.644444444
7437,Quartzites and Rhyolites,305,-7,90,circle,2.504,0,501,472,black,byPlateId,0.644444444
7438,Group des Plateau d'Oujeft,714,44.8,43.8,circle,-0.64,0,501,472,black,byPlateId,0.111111111
7438,Group des Plateau d'Oujeft,714,-44.8,-136.2,circle,-0.64,0,501,472,black,byPlateId,0.111111111
7439,Hasi-Messaud Sediments,7141,53,26,circle,4.207,0,501,472,black,byPlateId,0.933333333
7439,Hasi-Messaud Sediments,7141,-53,-154,circle,4.207,0,501,472,black,byPlateId,0.933333333
7440,Red Sandstones,5031,36.7,323.4,circle,3.6175,0,501,472,black,byPlateId,0.833333333
7440,Red Sandstones,5031,-36.7,143.4,circle,3.6175,0,501,472,black,byPlateId,0.833333333
7441,Barrandian porphyrites (C;D;E and F),305,40.2,157.3,circle,0.6962,0,501,472,black,byPlateId,0.337777778
7441,Barrandian porphyrites (C;D;E and F),305,-40.2,-22.7,circle,0.6962,0,501,472,black,byPlateId,0.337777778
7442,Gornaya Altai Group,401,-19,110,circle,3.945,0,501,472,black,byPlateId,0.888888889
7442,Gornaya Altai Group,401,19,-70,circle,3.945,0,501,472,black,byPlateId,0.888888889
7443,Lena River Sills,401,-33,121,circle,3.29,0,501,472,black,byPlateId,0.777777778
7443,Lena River Sills,401,33,-59,circle,3.29,0,501,472,black,byPlateId,0.777777778
7444,Fourchu Gabbro,108,63,196,circle,3.7616,0,501,472,black,byPlateId,0.857777778
7444,Fourchu Gabbro,108,-63,16,circle,3.7616,0,501,472,black,byPlateId,0.857777778
7445,Batyrbay section,402,43.9,225.1,circle,3.4117,0,501,472,black,byPlateId,0.798422392
7445,Batyrbay section,402,-43.9,45.1,circle,3.4117,0,501,472,black,byPlateId,0.798422392
7446,Severnaya Zemlya Early Paleozoic Sediments,401,-25.5,258.2,circle,3.4603,0,501,472,black,byPlateId,0.806666667
7446,Severnaya Zemlya Early Paleozoic Sediments,401,25.5,78.2,circle,3.4603,0,501,472,black,byPlateId,0.806666667
7447,Zhaogezhuang Carbonates,604,32.9,294.6,circle,3.9843,0,501,472,black,byPlateId,0.895555556
7447,Zhaogezhuang Carbonates,604,-32.9,114.6,circle,3.9843,0,501,472,black,byPlateId,0.895555556
7448,Chatswood Limestone and Ninmaroo Formation,8011,-3.1,234.1,circle,3.6306,0,495,479,black,byPlateId,0.835555556
7448,Chatswood Limestone and Ninmaroo Formation,8011,3.1,54.1,circle,3.6306,0,495,479,black,byPlateId,0.835555556
7449,Pertaoorta Group; Areyonga Gorge,8011,37.3,68.6,circle,3.9974,0,501,476,black,byPlateId,0.897777778
7449,Pertaoorta Group; Areyonga Gorge,8011,-37.3,-111.4,circle,3.9974,0,501,476,black,byPlateId,0.897777778
7450,Giles Creek dolomite; Ross River,8011,29.9,53.7,circle,3.421,0,501,476,black,byPlateId,0.8
7450,Giles Creek dolomite; Ross River,8011,-29.9,-126.3,circle,3.421,0,501,476,black,byPlateId,0.8
7451,Younger Gabbros Aberdeenshire,313,27.8,189.6,circle,3.421,0,506,472,black,byPlateId,0.8
7451,Younger Gabbros Aberdeenshire,313,-27.8,9.6,circle,3.421,0,506,472,black,byPlateId,0.8
7452,Younger Gabbros Aberdeenshire,313,25.5,151.6,circle,3.4472,0,506,472,black,byPlateId,0.804444444
7452,Younger Gabbros Aberdeenshire,313,-25.5,-28.4,circle,3.4472,0,506,472,black,byPlateId,0.804444444
7453,Sor Rondane Intrusives,8021,28.5,189.5,circle,4.0105,0,496,482,black,byPlateId,0.9
7453,Sor Rondane Intrusives,8021,-28.5,9.5,circle,4.0105,0,496,482,black,byPlateId,0.9
7454,Younger Gabbros Aberdeenshire,313,1,176,circle,3.421,0,506,472,black,byPlateId,0.8
7454,Younger Gabbros Aberdeenshire,313,-1,-4,circle,3.421,0,506,472,black,byPlateId,0.8
7455,Black Hill Norite,8013,37.5,214.4,circle,4.1022,0,502,482,black,byPlateId,0.915555556
7455,Black Hill Norite,8013,-37.5,34.4,circle,4.1022,0,502,482,black,byPlateId,0.915555556
7456,Morgan Creek; Welge Members; Wilberns Formation,101,24,151,circle,4.076,0,495,490,black,byPlateId,0.911111111
7456,Morgan Creek; Welge Members; Wilberns Formation,101,-24,-29,circle,4.076,0,495,490,black,byPlateId,0.911111111
7457,Point Peak Member; Wilberns Formation,101,6,166,circle,3.421,0,495,490,black,byPlateId,0.8
7457,Point Peak Member; Wilberns Formation,101,-6,-14,circle,3.421,0,495,490,black,byPlateId,0.8
7458,Georgina Basin Carbonates,8011,48.6,186,circle,4.0105,0,513,472,black,byPlateId,0.9
7458,Georgina Basin Carbonates,8011,-48.6,6,circle,4.0105,0,513,472,black,byPlateId,0.9
7459,Dykes of the Frontenac Axis,101,-5,140,circle,1.718,0,542,444,black,byPlateId,0.511111111
7459,Dykes of the Frontenac Axis,101,5,-40,circle,1.718,0,542,444,black,byPlateId,0.511111111
7460,Kingston Dyke 12,101,20,197,circle,3.159,0,545,443,black,byPlateId,0.755555556
7460,Kingston Dyke 12,101,-20,17,circle,3.159,0,545,443,black,byPlateId,0.755555556
7461,Bright Angel shale,132,30,141.2,circle,1.0499,0,501,488,black,byPlateId,0.397777778
7461,Bright Angel shale,132,-30,-38.8,circle,1.0499,0,501,488,black,byPlateId,0.397777778
7462,Chateauguay Formation,101,35.7,157.3,circle,3.8795,0,501,488,black,byPlateId,0.877777778
7462,Chateauguay Formation,101,-35.7,-22.7,circle,3.8795,0,501,488,black,byPlateId,0.877777778
7463,Upper Heritage Group,805,4,296,circle,3.159,0,501,488,black,byPlateId,0.755555556
7463,Upper Heritage Group,805,-4,116,circle,3.159,0,501,488,black,byPlateId,0.755555556
7464,Quartzites and Rhyolites,305,40,222,circle,2.111,0,501,488,black,byPlateId,0.577777778
7464,Quartzites and Rhyolites,305,-40,42,circle,2.111,0,501,488,black,byPlateId,0.577777778
7465,Andesites; Barrandian region,305,-28.6,131.2,circle,3.8402,0,501,488,black,byPlateId,0.871111111
7465,Andesites; Barrandian region,305,28.6,-48.8,circle,3.8402,0,501,488,black,byPlateId,0.871111111
7466,Upper Lake Frome Group,8013,16,205,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7466,Upper Lake Frome Group,8013,-16,25,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7467,Dundas Group; tuffs and sandtsones,101,23,193,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7467,Dundas Group; tuffs and sandtsones,101,-23,13,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7468,Wilberns Formation,101,6.4,158.8,circle,3.9974,0,501,488,black,byPlateId,0.897777778
7468,Wilberns Formation,101,-6.4,-21.2,circle,3.9974,0,501,488,black,byPlateId,0.897777778
7469,Bonneterre dolostone and galena ore,101,35,6,circle,4.0105,0,501,488,black,byPlateId,0.9
7469,Bonneterre dolostone and galena ore,101,-35,-174,circle,4.0105,0,501,488,black,byPlateId,0.9
7470,Lamotte Formation,101,11.5,335,circle,3.4079,0,501,488,black,byPlateId,0.797777778
7470,Lamotte Formation,101,-11.5,155,circle,3.4079,0,501,488,black,byPlateId,0.797777778
7471,Lamotte Formation,101,38,12,circle,3.6044,0,501,488,black,byPlateId,0.831111111
7471,Lamotte Formation,101,-38,-168,circle,3.6044,0,501,488,black,byPlateId,0.831111111
7472,Porphyry and sediments,305,34,193,circle,0.408,0,501,488,black,byPlateId,0.288888889
7472,Porphyry and sediments,305,-34,13,circle,0.408,0,501,488,black,byPlateId,0.288888889
7473,Wilberns Formation,101,0,158,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7473,Wilberns Formation,101,0,-22,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7474,Porphyrites,305,10,248,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7474,Porphyrites,305,-10,68,circle,3.4117,0,501,488,black,byPlateId,0.798422392
7475,Evenkiisk Group,401,-37,140,circle,3.683,0,501,488,black,byPlateId,0.844444444
7475,Evenkiisk Group,401,37,-40,circle,3.683,0,501,488,black,byPlateId,0.844444444
7476,Verkholensk Group,401,-40,124,circle,3.552,0,501,488,black,byPlateId,0.822222222
7476,Verkholensk Group,401,40,-56,circle,3.552,0,501,488,black,byPlateId,0.822222222
7477,Verkholensk Group,401,-33,130,circle,3.028,0,501,488,black,byPlateId,0.733333333
7477,Verkholensk Group,401,33,-50,circle,3.028,0,501,488,black,byPlateId,0.733333333
7478,Verkholensk Group Combined,401,-35,136,circle,3.29,0,501,488,black,byPlateId,0.777777778
7478,Verkholensk Group Combined,401,35,-44,circle,3.29,0,501,488,black,byPlateId,0.777777778
7479,Verkholensk Group Combined,401,-40,142,circle,3.159,0,501,488,black,byPlateId,0.755555556
7479,Verkholensk Group Combined,401,40,-38,circle,3.159,0,501,488,black,byPlateId,0.755555556
7480,Verkholensk Group Combined,401,-25,118,circle,3.028,0,501,488,black,byPlateId,0.733333333
7480,Verkholensk Group Combined,401,25,-62,circle,3.028,0,501,488,black,byPlateId,0.733333333
7481,Verkholensk Group Combined,401,-34,134,circle,3.814,0,501,488,black,byPlateId,0.866666667
7481,Verkholensk Group Combined,401,34,-46,circle,3.814,0,501,488,black,byPlateId,0.866666667
7482,Verkholensk Group,401,-39,125,circle,3.421,0,501,488,black,byPlateId,0.8
7482,Verkholensk Group,401,39,-55,circle,3.421,0,501,488,black,byPlateId,0.8
7483,Verkholensk Group,401,-37,125,circle,3.814,0,501,488,black,byPlateId,0.866666667
7483,Verkholensk Group,401,37,-55,circle,3.814,0,501,488,black,byPlateId,0.866666667
7484,Verkholensk Group,401,-36,119,circle,3.683,0,501,488,black,byPlateId,0.844444444
7484,Verkholensk Group,401,36,-61,circle,3.683,0,501,488,black,byPlateId,0.844444444
7485,Verkholensk Group,401,-38,124,circle,3.945,0,501,488,black,byPlateId,0.888888889
7485,Verkholensk Group,401,38,-56,circle,3.945,0,501,488,black,byPlateId,0.888888889
7486,Verkholensk Group,401,-36,134,circle,4.207,0,501,488,black,byPlateId,0.933333333
7486,Verkholensk Group,401,36,-46,circle,4.207,0,501,488,black,byPlateId,0.933333333
7487,Verkholensk Group,401,-36,128,circle,3.945,0,501,488,black,byPlateId,0.888888889
7487,Verkholensk Group,401,36,-52,circle,3.945,0,501,488,black,byPlateId,0.888888889
7488,Ilginsk Group,401,-38,124,circle,4.076,0,501,488,black,byPlateId,0.911111111
7488,Ilginsk Group,401,38,-56,circle,4.076,0,501,488,black,byPlateId,0.911111111
7489,Chukuk and Markha Groups,401,-35,130,circle,2.504,0,501,488,black,byPlateId,0.644444444
7489,Chukuk and Markha Groups,401,35,-50,circle,2.504,0,501,488,black,byPlateId,0.644444444
7490,Verkholensk Group,401,-34,103,circle,3.683,0,501,488,black,byPlateId,0.844444444
7490,Verkholensk Group,401,34,-77,circle,3.683,0,501,488,black,byPlateId,0.844444444
7491,Verkholensk Group,401,-34,122,circle,3.421,0,501,488,black,byPlateId,0.8
7491,Verkholensk Group,401,34,-58,circle,3.421,0,501,488,black,byPlateId,0.8
7492,Middle Verkholensk Group,401,-39,129,circle,4.076,0,501,488,black,byPlateId,0.911111111
7492,Middle Verkholensk Group,401,39,-51,circle,4.076,0,501,488,black,byPlateId,0.911111111
7493,Igla Group,401,-38,124,circle,4.076,0,501,488,black,byPlateId,0.911111111
7493,Igla Group,401,38,-56,circle,4.076,0,501,488,black,byPlateId,0.911111111
7494,Verkholensk Group,401,-39,135,circle,3.945,0,501,488,black,byPlateId,0.888888889
7494,Verkholensk Group,401,39,-45,circle,3.945,0,501,488,black,byPlateId,0.888888889
7495,Verkholensk Group,401,-38,118,circle,3.29,0,501,488,black,byPlateId,0.777777778
7495,Verkholensk Group,401,38,-62,circle,3.29,0,501,488,black,byPlateId,0.777777778
7496,Verkholensk Group,401,-36,121,circle,3.814,0,501,488,black,byPlateId,0.866666667
7496,Verkholensk Group,401,36,-59,circle,3.814,0,501,488,black,byPlateId,0.866666667
7497,Verkholensk Group Combined,401,-38,125,circle,3.945,0,501,488,black,byPlateId,0.888888889
7497,Verkholensk Group Combined,401,38,-55,circle,3.945,0,501,488,black,byPlateId,0.888888889
7498,Verkholensk Group,401,-29,129,circle,3.159,0,501,488,black,byPlateId,0.755555556
7498,Verkholensk Group,401,29,-51,circle,3.159,0,501,488,black,byPlateId,0.755555556
7499,Upper and Middle Verkholensk Group,401,-30,119,circle,4.076,0,501,488,black,byPlateId,0.911111111
7499,Upper and Middle Verkholensk Group,401,30,-61,circle,4.076,0,501,488,black,byPlateId,0.911111111
7500,Upper Verkholensk Group,401,-40,114,circle,4.338,0,501,488,black,byPlateId,0.955555556
7500,Upper Verkholensk Group,401,40,-66,circle,4.338,0,501,488,black,byPlateId,0.955555556
7501,Verkholensk Group Combined,401,-32,133,circle,4.207,0,501,488,black,byPlateId,0.933333333
7501,Verkholensk Group Combined,401,32,-47,circle,4.207,0,501,488,black,byPlateId,0.933333333
7502,Lena River Sediments Combined,401,-36,126,circle,4.076,0,501,488,black,byPlateId,0.911111111
7502,Lena River Sediments Combined,401,36,-54,circle,4.076,0,501,488,black,byPlateId,0.911111111
7503,Irkutz Sediments Combined,401,-34,120,circle,4.207,0,501,488,black,byPlateId,0.933333333
7503,Irkutz Sediments Combined,401,34,-60,circle,4.207,0,501,488,black,byPlateId,0.933333333
7504,Manitanyrd Group Combined,301,-3,198,circle,2.897,0,501,488,black,byPlateId,0.711111111
7504,Manitanyrd Group Combined,301,3,18,circle,2.897,0,501,488,black,byPlateId,0.711111111
7505,Manitanyrd Group Combined,301,-8,183,circle,2.766,0,501,488,black,byPlateId,0.688888889
7505,Manitanyrd Group Combined,301,8,3,circle,2.766,0,501,488,black,byPlateId,0.688888889
7506,Manitanyrd Group Combined,301,-1,200,circle,2.766,0,501,488,black,byPlateId,0.688888889
7506,Manitanyrd Group Combined,301,1,20,circle,2.766,0,501,488,black,byPlateId,0.688888889
7507,Manitanyrd Group Combined,301,-22,142,circle,1.587,0,501,488,black,byPlateId,0.488888889
7507,Manitanyrd Group Combined,301,22,-38,circle,1.587,0,501,488,black,byPlateId,0.488888889
7508,Manitanyrd Group Combined,301,-9,182,circle,1.718,0,501,488,black,byPlateId,0.511111111
7508,Manitanyrd Group Combined,301,9,2,circle,1.718,0,501,488,black,byPlateId,0.511111111
7509,Manitanyrd Group Combined,301,-10,165,circle,3.945,0,501,488,black,byPlateId,0.888888889
7509,Manitanyrd Group Combined,301,10,-15,circle,3.945,0,501,488,black,byPlateId,0.888888889
7510,Manitanyrd Group Combined,301,-13,174,circle,3.29,0,501,488,black,byPlateId,0.777777778
7510,Manitanyrd Group Combined,301,13,-6,circle,3.29,0,501,488,black,byPlateId,0.777777778
7511,Manitanyrd Group Combined,301,1,199,circle,2.373,0,501,488,black,byPlateId,0.622222222
7511,Manitanyrd Group Combined,301,-1,19,circle,2.373,0,501,488,black,byPlateId,0.622222222
7512,Manitanyrd Group Combined,301,-14,160,circle,3.683,0,501,488,black,byPlateId,0.844444444
7512,Manitanyrd Group Combined,301,14,-20,circle,3.683,0,501,488,black,byPlateId,0.844444444
7513,Manitanyrd Group Combined,301,-9,162,circle,3.814,0,501,488,black,byPlateId,0.866666667
7513,Manitanyrd Group Combined,301,9,-18,circle,3.814,0,501,488,black,byPlateId,0.866666667
7514,Manitanyrd Group Combined,301,-8,155,circle,4.207,0,501,488,black,byPlateId,0.933333333
7514,Manitanyrd Group Combined,301,8,-25,circle,4.207,0,501,488,black,byPlateId,0.933333333
7515,Manitanyrd Group Combined,301,-7,165,circle,3.421,0,501,488,black,byPlateId,0.8
7515,Manitanyrd Group Combined,301,7,-15,circle,3.421,0,501,488,black,byPlateId,0.8
7516,Manitanyrd Group Combined,301,-9,168,circle,3.29,0,501,488,black,byPlateId,0.777777778
7516,Manitanyrd Group Combined,301,9,-12,circle,3.29,0,501,488,black,byPlateId,0.777777778
7517,Royer Dolomite,101,12.6,157.3,circle,4.0367,0,501,488,black,byPlateId,0.904444444
7517,Royer Dolomite,101,-12.6,-22.7,circle,4.0367,0,501,488,black,byPlateId,0.904444444
7518,Morgan Creek Limestone,101,10.8,158.2,circle,3.3293,0,501,488,black,byPlateId,0.784444444
7518,Morgan Creek Limestone,101,-10.8,-21.8,circle,3.3293,0,501,488,black,byPlateId,0.784444444
7519,Moore Hollow Group,101,-0.6,163,circle,3.4865,0,501,488,black,byPlateId,0.811111111
7519,Moore Hollow Group,101,0.6,-17,circle,3.4865,0,501,488,black,byPlateId,0.811111111
7520,Moyero River Sediments,401,-37,138.4,circle,3.8533,0,501,488,black,byPlateId,0.873333333
7520,Moyero River Sediments,401,37,-41.6,circle,3.8533,0,501,488,black,byPlateId,0.873333333
7521,Kulumbinskaya Formation,401,-36.1,130.7,circle,4.207,0,501,488,black,byPlateId,0.933333333
7521,Kulumbinskaya Formation,401,36.1,-49.3,circle,4.207,0,501,488,black,byPlateId,0.933333333
7522,Upper Cambrian Limestones,604,-31.7,149.6,circle,3.814,0,501,488,black,byPlateId,0.866666667
7522,Upper Cambrian Limestones,604,31.7,-30.4,circle,3.814,0,501,488,black,byPlateId,0.866666667
7523,Alum Shale Formation,301,52,111,circle,3.7092,0,501,488,black,byPlateId,0.848888889
7523,Alum Shale Formation,301,-52,-69,circle,3.7092,0,501,488,black,byPlateId,0.848888889
7524,Kulumbe Formations,401,-36.1,130.7,circle,4.207,0,501,488,black,byPlateId,0.933333333
7524,Kulumbe Formations,401,36.1,-49.3,circle,4.207,0,501,488,black,byPlateId,0.933333333
7525,Chingiz Range Cambrian Volcanics,402,-27,168.2,circle,3.3162,0,501,488,black,byPlateId,0.782222222
7525,Chingiz Range Cambrian Volcanics,402,27,-11.8,circle,3.3162,0,501,488,black,byPlateId,0.782222222
7526,Connemara Gabbro,313,-6.2,122.2,circle,2.5433,0,510,480,black,byPlateId,0.651111111
7526,Connemara Gabbro,313,6.2,-57.8,circle,2.5433,0,510,480,black,byPlateId,0.651111111
7527,Old Radnor sediments,315,21.7,248.6,circle,3.4117,0,510,480,black,byPlateId,0.798422392
7527,Old Radnor sediments,315,-21.7,68.6,circle,3.4117,0,510,480,black,byPlateId,0.798422392
7528,Nahant gabbro and tonalite,108,53.5,273.4,circle,3.4079,0,510,480,black,byPlateId,0.797777778
7528,Nahant gabbro and tonalite,108,-53.5,93.4,circle,3.4079,0,510,480,black,byPlateId,0.797777778
7529,Nahant gabbro and tonalite,108,16.6,250.1,circle,2.3075,0,510,480,black,byPlateId,0.611111111
7529,Nahant gabbro and tonalite,108,-16.6,70.1,circle,2.3075,0,510,480,black,byPlateId,0.611111111
7530,Nahant gabbro and tonalite,108,31.8,277.4,circle,3.3293,0,510,480,black,byPlateId,0.784444444
7530,Nahant gabbro and tonalite,108,-31.8,97.4,circle,3.3293,0,510,480,black,byPlateId,0.784444444
7531,Nahant gabbro and tonalite,108,34.7,324.4,circle,4.0105,0,510,480,black,byPlateId,0.9
7531,Nahant gabbro and tonalite,108,-34.7,144.4,circle,4.0105,0,510,480,black,byPlateId,0.9
7532,Nahant gabbro and tonalite,108,0.4,8,circle,0.8534,0,510,480,black,byPlateId,0.364444444
7532,Nahant gabbro and tonalite,108,-0.4,-172,circle,0.8534,0,510,480,black,byPlateId,0.364444444
7533,NE Shetland ophiolite complex,303,47.2,64.2,circle,3.8402,0,517,475,black,byPlateId,0.871111111
